id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	APOE+ FIB|APOE+ FIB	APOE+ FIB|CD40LG+ TC	APOE+ FIB|COL11A1+ FIB	APOE+ FIB|FBN1+ FIB	APOE+ FIB|Inflam. DC	APOE+ FIB|Inflam. FIB	APOE+ FIB|Inflam. TC	APOE+ FIB|LC	APOE+ FIB|NKT	APOE+ FIB|TC	APOE+ FIB|cDC1	APOE+ FIB|cDC2	CD40LG+ TC|APOE+ FIB	CD40LG+ TC|CD40LG+ TC	CD40LG+ TC|COL11A1+ FIB	CD40LG+ TC|FBN1+ FIB	CD40LG+ TC|Inflam. DC	CD40LG+ TC|Inflam. FIB	CD40LG+ TC|Inflam. TC	CD40LG+ TC|LC	CD40LG+ TC|NKT	CD40LG+ TC|TC	CD40LG+ TC|cDC1	CD40LG+ TC|cDC2	COL11A1+ FIB|APOE+ FIB	COL11A1+ FIB|CD40LG+ TC	COL11A1+ FIB|COL11A1+ FIB	COL11A1+ FIB|FBN1+ FIB	COL11A1+ FIB|Inflam. DC	COL11A1+ FIB|Inflam. FIB	COL11A1+ FIB|Inflam. TC	COL11A1+ FIB|LC	COL11A1+ FIB|NKT	COL11A1+ FIB|TC	COL11A1+ FIB|cDC1	COL11A1+ FIB|cDC2	FBN1+ FIB|APOE+ FIB	FBN1+ FIB|CD40LG+ TC	FBN1+ FIB|COL11A1+ FIB	FBN1+ FIB|FBN1+ FIB	FBN1+ FIB|Inflam. DC	FBN1+ FIB|Inflam. FIB	FBN1+ FIB|Inflam. TC	FBN1+ FIB|LC	FBN1+ FIB|NKT	FBN1+ FIB|TC	FBN1+ FIB|cDC1	FBN1+ FIB|cDC2	Inflam. DC|APOE+ FIB	Inflam. DC|CD40LG+ TC	Inflam. DC|COL11A1+ FIB	Inflam. DC|FBN1+ FIB	Inflam. DC|Inflam. DC	Inflam. DC|Inflam. FIB	Inflam. DC|Inflam. TC	Inflam. DC|LC	Inflam. DC|NKT	Inflam. DC|TC	Inflam. DC|cDC1	Inflam. DC|cDC2	Inflam. FIB|APOE+ FIB	Inflam. FIB|CD40LG+ TC	Inflam. FIB|COL11A1+ FIB	Inflam. FIB|FBN1+ FIB	Inflam. FIB|Inflam. DC	Inflam. FIB|Inflam. FIB	Inflam. FIB|Inflam. TC	Inflam. FIB|LC	Inflam. FIB|NKT	Inflam. FIB|TC	Inflam. FIB|cDC1	Inflam. FIB|cDC2	Inflam. TC|APOE+ FIB	Inflam. TC|CD40LG+ TC	Inflam. TC|COL11A1+ FIB	Inflam. TC|FBN1+ FIB	Inflam. TC|Inflam. DC	Inflam. TC|Inflam. FIB	Inflam. TC|Inflam. TC	Inflam. TC|LC	Inflam. TC|NKT	Inflam. TC|TC	Inflam. TC|cDC1	Inflam. TC|cDC2	LC|APOE+ FIB	LC|CD40LG+ TC	LC|COL11A1+ FIB	LC|FBN1+ FIB	LC|Inflam. DC	LC|Inflam. FIB	LC|Inflam. TC	LC|LC	LC|NKT	LC|TC	LC|cDC1	LC|cDC2	NKT|APOE+ FIB	NKT|CD40LG+ TC	NKT|COL11A1+ FIB	NKT|FBN1+ FIB	NKT|Inflam. DC	NKT|Inflam. FIB	NKT|Inflam. TC	NKT|LC	NKT|NKT	NKT|TC	NKT|cDC1	NKT|cDC2	TC|APOE+ FIB	TC|CD40LG+ TC	TC|COL11A1+ FIB	TC|FBN1+ FIB	TC|Inflam. DC	TC|Inflam. FIB	TC|Inflam. TC	TC|LC	TC|NKT	TC|TC	TC|cDC1	TC|cDC2	cDC1|APOE+ FIB	cDC1|CD40LG+ TC	cDC1|COL11A1+ FIB	cDC1|FBN1+ FIB	cDC1|Inflam. DC	cDC1|Inflam. FIB	cDC1|Inflam. TC	cDC1|LC	cDC1|NKT	cDC1|TC	cDC1|cDC1	cDC1|cDC2	cDC2|APOE+ FIB	cDC2|CD40LG+ TC	cDC2|COL11A1+ FIB	cDC2|FBN1+ FIB	cDC2|Inflam. DC	cDC2|Inflam. FIB	cDC2|Inflam. TC	cDC2|LC	cDC2|NKT	cDC2|TC	cDC2|cDC1	cDC2|cDC2
CPI-CS043102EAA	Epinephrine_byPNMT_ADRB1	complex:Epinephrine_byPNMT	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.403																																																																																																																																																
CPI-SC06DAC3119	APOA1_CUBN_AMN_complex	simple:P02647	complex:CUBN_AMN_complex	APOA1		True	False	True	curated	False	Ligand-Receptor	Signaling by Apolipoprotein	1.403																																																																																																																																																
CPI-SS086CB298F	APLN_APLNR	simple:Q9ULZ1	simple:P35414	APLN	APLNR	True	False	True	curated	False	Ligand-Receptor	Signaling by Apelin	1.403																																																																																																																																																
CPI-CS09918B680	Epinephrine_byPNMT_ADRB2	complex:Epinephrine_byPNMT	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.403																																																																																																																																																
CPI-SC063148F3A	ADM_RAMP3_complex	simple:P35318	complex:RAMP3_complex	ADM		True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.403																																																																																																																																																
CPI-SS0D2FABC4A	ADM_RAMP3	simple:P35318	simple:O60896	ADM	RAMP3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.403																																																																																																																																																
CPI-SS019ABECEC	ASIP_MC1R	simple:P42127	simple:Q01726	ASIP	MC1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Agouti-related protein	1.403																																																																																																																																																
CPI-SS00BD8FF72	POMC_MC1R	simple:P01189	simple:Q01726	POMC	MC1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Podocalyxin-like protein	1.403																																																																																																																																																
CPI-SS0593F278B	AGRN_PTPRS	simple:O00468	simple:Q13332	AGRN	PTPRS	True	False	True	curated	False	Ligand-Receptor	Signaling by Agrin	1.403																																																																																																																																																
CPI-SS023656B4B	LRRC4B_PTPRS	simple:Q9NT99	simple:Q13332	LRRC4B	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.403																																																																																																																																																
CPI-SS064D15A83	LRFN4_PTPRS	simple:Q6PJG9	simple:Q13332	LRFN4	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.403																																																																																																																																																
CPI-SS0DCD351AD	LRFN5_PTPRS	simple:Q96NI6	simple:Q13332	LRFN5	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.403																																																																																																																																																
CPI-SS09ABD133A	SLITRK2_PTPRS	simple:Q9H156	simple:Q13332	SLITRK2	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	1.403																																																																																																																																																
CPI-SS0CB6F5575	APP_PLXNA4	simple:P05067	simple:Q9HCM2	APP	PLXNA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	1.403																																																																																																																																																
CPI-SS0DF830287	APLP2_PLXNA4	simple:Q06481	simple:Q9HCM2	APLP2	PLXNA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-like protein	1.403																																																																																																																																																
CPI-SS07ACDDCD6	APP_SORL1	simple:P05067	simple:Q92673	APP	SORL1	True	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	1.403																																																																																																																																																
CPI-SS097A84265	APP_TNFRSF21	simple:P05067	simple:O75509	APP	TNFRSF21	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	1.403																																																																																																																																																
CPI-SS015B29D3F	APOA1_ABCA1	simple:P02647	simple:O95477	APOA1	ABCA1	True	False	False	curated	False	Ligand-Receptor	Signaling by Apolipoprotein	1.403																																																																																																																																																
CPI-SS012E7C8B8	PI16_TNFRSF21	simple:Q6UXB8	simple:O75509	PI16	TNFRSF21	True	False	True	curated	False	Ligand-Receptor		1.403																																																																																																																																																
CPI-CS0E165D03D	Testosterone_byHSD17B3_AR	complex:Testosterone_byHSD17B3	simple:P10275		AR	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-CS01DAEDE79	Calcitriol_byCYP27B1_VDR	complex:Calcitriol_byCYP27B1	simple:P11473		VDR	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-CS029C8858F	Estradiol_byCYP19A1_ESR1	complex:Estradiol_byCYP19A1	simple:P03372		ESR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-CS09B8977D7	Dehydroepiandrosterone_bySTS_ESR1	complex:Dehydroepiandrosterone_bySTS	simple:P03372		ESR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Dehydroepiandrosterone	1.403																																																																																																																																																
CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372		ESR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Estradiol	1.403																																																																																																																																																
CPI-CS0B87D36A1	Estradiol_byCYP19A1_ESR2	complex:Estradiol_byCYP19A1	simple:Q92731		ESR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-CS0A04F7238	Estradiol_byHSD17B1_ESR2	complex:Estradiol_byHSD17B1	simple:Q92731		ESR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Estradiol	1.403																																																																																																																																																
CPI-CS0DAC88EFA	Estradiol_byCYP19A1_GPER1	complex:Estradiol_byCYP19A1	simple:Q99527		GPER1	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-CS0B08AEA2D	Estradiol_byHSD17B1_GPER1	complex:Estradiol_byHSD17B1	simple:Q99527		GPER1	True	False	True	curated	False	Ligand-Receptor	Signaling by Estradiol	1.403																																																																																																																																																
CPI-SS0DE9B07A8	ANGPT1_TEK	simple:Q15389	simple:Q02763	ANGPT1	TEK	True	False	True	curated	False	Ligand-Receptor	Signaling by Angiopoietin	1.403																																																																																																																																																
CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ANGPT2	TEK	True	False	True	curated	False	Ligand-Receptor	Signaling by Angiopoietin	1.403																																																																																																																																																
CPI-SS05996C8FD	AGT_AGTR1	simple:P01019	simple:P30556	AGT	AGTR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Angiotensinogen	1.403																																																																																																																																																
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Annexin	1.403																																																																																																																																																
CPI-SS08719F19E	APELA_APLNR	simple:P0DMC3	simple:P35414	APELA	APLNR	True	False	True	curated	False	Ligand-Receptor	Signaling by Apelin	1.403																																																																																																																																																
CPI-CS0EC7F7C75	Dihydrotestosterone_bySRD5A1_AR	complex:Dihydrotestosterone_bySRD5A1	simple:P10275		AR	True	False	True	curated	False	Ligand-Receptor	Signaling by Steroids	1.403																																																																																																																																																
CPI-SC0D05B755E	BMP6_BMR1A_AVR2B	simple:P22004	complex:BMR1A_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
