id_interaction,id_cp_interaction,source,annotation_strategy,is_ppi,curator,directionality,classification,unique_int,ligand,from,receptor,to
1669,CPI-CC057B323A5,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P09529_P36896_Q13705,P05111_P09529,Inhibin_ligand_B,P36896_Q13705,ACVR_1B2B_receptor
1670,CPI-SC00C9C81E3,PMID:22710174,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O95390_P27037_P36896,O95390,GDF11,P27037_P36896,ACVR_1B2A_receptor
1671,CPI-CC0288FD89F,PMID:22710174;PMID:22991378,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Inhibin/Activin,P08476_P09529_P27037_P36896,P08476_P09529,Activin_ligand_ab,P27037_P36896,ACVR_1B2A_receptor
1672,CPI-SC0B3D321CC,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P27037_P36896,P05111,INHA,P27037_P36896,ACVR_1B2A_receptor
1673,CPI-CC0FA8B4931,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P08476_P27037_P36896,P05111_P08476,Inhibin_ligand_A,P27037_P36896,ACVR_1B2A_receptor
1674,CPI-CC02D192370,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P09529_P27037_P36896,P05111_P09529,Inhibin_ligand_B,P27037_P36896,ACVR_1B2A_receptor
1675,CPI-SC001669E22,PMID:22710174,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O95390_P27037_P36897,O95390,GDF11,P27037_P36897,TGFR_AVR2A
1676,CPI-SC023986FB9,PMID:22710174,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O14793_P27037_P36897,O14793,MSTN,P27037_P36897,TGFR_AVR2A
1677,CPI-SC017215F7F,PMID:22710174,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O95390_P36897_Q13705,O95390,GDF11,P36897_Q13705,TGFR_AVR2B
1678,CPI-SC08968AFE6,PMID:22710174,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O14793_P36897_Q13705,O14793,MSTN,P36897_Q13705,TGFR_AVR2B
1679,CPI-SC0FDB4B6D9,PMID:12135884,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Growth differentiation factor,O60383_P36897_Q13873,O60383,GDF9,P36897_Q13873,TGFR_BMPR2
1680,CPI-SS074050495,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Growth hormone-releasing hormone,P01286_Q02643,P01286,GHRH,Q02643,GHRHR
1681,CPI-SS0C9DBD840,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Growth hormone-releasing hormone,Q9UBU3_Q02643,Q9UBU3,GHRL,Q02643,GHRHR
1682,CPI-SS0DE3B267F,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Growth hormone-releasing hormone,Q9UBU3_Q92847,Q9UBU3,GHRL,Q92847,GHSR
1683,CPI-SS09F7A6011,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P01210_Q92847,P01210,PENK,Q92847,GHSR
1684,CPI-SS02AEB612C,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Growth hormone-releasing hormone,Q9UBU3_O43194,Q9UBU3,GHRL,O43194,GPR39
1685,CPI-CS0FF6E7611,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Histamine,P19113_P35367,P19113,Histamine_byHDC,P35367,HRH1
1686,CPI-CS045AC7D7C,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Histamine,P19113_P25021,P19113,Histamine_byHDC,P25021,HRH2
1687,CPI-CS0D98D69FC,uniprot;reactome,curated,FALSE,LGarciaAlonso,Ligand-Receptor,Signaling by Histamine,P19113_Q9Y5N1,P19113,Histamine_byHDC,Q9Y5N1,HRH3
1688,CPI-SS0CBAA9BCC,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P04439_P43629,P04439,HLA-A,P43629,KIR3DL1
1689,CPI-SS048242083,PMID:27455421,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P30511_P43629,P30511,HLA-F,P43629,KIR3DL1
1690,CPI-SS0987A89AE,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P01889_P43630,P01889,HLA-B,P43630,KIR3DL2
1691,CPI-SS0BDD10277,PMID:27455421,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P30511_P43630,P30511,HLA-F,P43630,KIR3DL2
1692,CPI-SS0ABD11350,PMID:28484462,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P10321_P43626,P10321,HLA-C,P43626,KIR2DL1
1693,CPI-SS0917CBD53,PMID:28484462,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P10321_P43628,P10321,HLA-C,P43628,KIR2DL3
1694,CPI-SS03EF699C7,Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24223577,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_P26715,P13747,HLA-E,P26715,KLRC1
1695,CPI-SC05A060D3B,PMID:28484462,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_P26715_Q13241,P13747,HLA-E,P26715_Q13241,CD94:NKG2A
1696,CPI-SS0C4FA643F,activating_interaction._uniprot_&_PMID:26697006,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_P26717,P13747,HLA-E,P26717,KLRC2
1697,CPI-SC066BD3097,PMID:28484462,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_P26717_Q13241,P13747,HLA-E,P26717_Q13241,CD94:NKG2C
1698,CPI-SC04E52CC72,PMID:28484462,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_Q07444_Q13241,P13747,HLA-E,Q07444_Q13241,CD94:NKG2E
1699,CPI-SS03339363E,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P13747_P26718,P13747,HLA-E,P26718,KLRK1
1700,CPI-SS0F16EAEBB,Shilts screen - VALIDATED,curated,TRUE,JShilts,Ligand-Receptor,NA,P13747_Q9H7M9,P13747,HLA-E,Q9H7M9,VSIR
1701,CPI-SS0436D5870,Shilts screen - VALIDATED,curated,TRUE,JShilts,Ligand-Receptor,NA,P30511_Q9H7M9,P30511,HLA-F,Q9H7M9,VSIR
1702,CPI-SS04293B7DA,PMID:27455421,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P30511_Q14943,P30511,HLA-F,Q14943,KIR3DS1
1703,CPI-SS00150FB64,PMID:11169396,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P30511_Q8NHL6,P30511,HLA-F,Q8NHL6,LILRB1
1704,CPI-SS05CE87F88,uniprot;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P17693_Q8NHL6,P17693,HLA-G,Q8NHL6,LILRB1
1705,CPI-SS0A76A8E97,PMID:11169396,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P30511_Q8N423,P30511,HLA-F,Q8N423,LILRB2
1706,CPI-SS0DBA81CCF,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by HLA,P17693_Q8N423,P17693,HLA-G,Q8N423,LILRB2
1707,CPI-SS0EAB03260,PMID:19124746,curated,TRUE,RVentoTormo,Ligand-Receptor,NA,P15813_Q8N423,P15813,CD1D,Q8N423,LILRB2
1708,CPI-CC0021FE823,PMID:22710174;PMID:22991378,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Inhibin/Activin,P08476_P09529_P27037_Q8NER5,P08476_P09529,Activin_ligand_ab,P27037_Q8NER5,ACVR_1C2A_receptor
1709,CPI-SC0E760DE88,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P27037_Q8NER5,P05111,INHA,P27037_Q8NER5,ACVR_1C2A_receptor
1710,CPI-CC0BDA1C176,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P08476_P27037_Q8NER5,P05111_P08476,Inhibin_ligand_A,P27037_Q8NER5,ACVR_1C2A_receptor
1711,CPI-CC08375F742,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P09529_P27037_Q8NER5,P05111_P09529,Inhibin_ligand_B,P27037_Q8NER5,ACVR_1C2A_receptor
1712,CPI-CC00485C63D,PMID:22710174;PMID:22991378,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Inhibin/Activin,P08476_P09529_Q13705_Q8NER5,P08476_P09529,Activin_ligand_ab,Q13705_Q8NER5,ACVR_1C2B_receptor
1713,CPI-SC020B01F65,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_Q13705_Q8NER5,P05111,INHA,Q13705_Q8NER5,ACVR_1C2B_receptor
1714,CPI-CC0C1E0C4B7,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P08476_Q13705_Q8NER5,P05111_P08476,Inhibin_ligand_A,Q13705_Q8NER5,ACVR_1C2B_receptor
1715,CPI-CC0E62974F4,PMID:22710174;PMID:22991378,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin,P05111_P09529_Q13705_Q8NER5,P05111_P09529,Inhibin_ligand_B,Q13705_Q8NER5,ACVR_1C2B_receptor
1716,CPI-SS05E4B1EBC,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like precursor,P01308_P06213,P01308,INS,P06213,INSR
1717,CPI-SS06CF55F94,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like precursor,P51460_Q8WXD0,P51460,INSL3,Q8WXD0,RXFP2
1718,CPI-SS0D3A5646A,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,TRUE,JCranley,Ligand-Receptor,Signaling by Relaxin,P04808_Q8WXD0,P04808,RLN1,Q8WXD0,RXFP2
1719,CPI-SS018FB4D9F,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin,P04090_Q8WXD0,P04090,RLN2,Q8WXD0,RXFP2
1720,CPI-SS02754C0EA,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin,Q8WXF3_Q8WXD0,Q8WXF3,RLN3,Q8WXD0,RXFP2
1721,CPI-SS063355A7A,uniprot;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like precursor,Q9Y5Q6_Q8TDU9,Q9Y5Q6,INSL5,Q8TDU9,RXFP4
1722,CPI-SS08EEE96C2,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Kininogen,P01042_Q8TDU9,P01042,KNG1,Q8TDU9,RXFP4
1723,CPI-SS0C1348C3F,uniprot;HMRbase;reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin,Q8WXF3_Q8TDU9,Q8WXF3,RLN3,Q8TDU9,RXFP4
1724,CPI-SC033AB13AE,PMID:18413366,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor,P05019_P08069_P51654,P05019,IGF1,P08069_P51654,IGF1R_enhancerComGPC3
1725,CPI-SS0E41702C1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor,P05019_P08069,P05019,IGF1,P08069,IGF1R
1726,CPI-SS0579FA162,PMID:27102148,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor,P01344_P08069,P01344,IGF2,P08069,IGF1R
1727,CPI-SC0322BA9B5,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor,P05019_P16144_P23229,P05019,IGF1,P16144_P23229,integrin_a6b4_complex
1728,CPI-SC06CB2F292,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Neuregulin,Q02297_P16144_P23229,Q02297,NRG1,P16144_P23229,integrin_a6b4_complex
1729,CPI-SS042A6F835,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor,P01344_P11717,P01344,IGF2,P11717,IGF2R
1730,CPI-SS099ACF7FB,reactome;uniprot;PMID:20353938,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor,P17936_Q86XT9,P17936,IGFBP3,Q86XT9,TMEM219
1731,CPI-SS00ABEE10B,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor,Q6UW32_Q9H665,Q6UW32,IGFL1,Q9H665,IGFLR1
1732,CPI-SS08EDE5442,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor,Q6UWQ7_Q9H665,Q6UWQ7,IGFL2,Q9H665,IGFLR1
1733,CPI-SS0327E1782,uniprot,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor,Q6UXB1_Q9H665,Q6UXB1,IGFL3,Q9H665,IGFLR1
1734,CPI-SC0B4C33BBC,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01562_P17181_P48551,P01562,IFNA1,P17181_P48551,Type_I_IFNR
1735,CPI-SC0FD33E00A,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01566_P17181_P48551,P01566,IFNA10,P17181_P48551,Type_I_IFNR
1736,CPI-SC0618F57A3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01570_P17181_P48551,P01570,IFNA14,P17181_P48551,Type_I_IFNR
1737,CPI-SC0E705491F,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P05015_P17181_P48551,P05015,IFNA16,P17181_P48551,Type_I_IFNR
1738,CPI-SC006C626B1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01571_P17181_P48551,P01571,IFNA17,P17181_P48551,Type_I_IFNR
1739,CPI-SC010EA0527,PDB:3se3,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01563_P17181_P48551,P01563,IFNA2,P17181_P48551,Type_I_IFNR
1740,CPI-SC08CA97CF7,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01568_P17181_P48551,P01568,IFNA21,P17181_P48551,Type_I_IFNR
1741,CPI-SC0EF11E801,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P05014_P17181_P48551,P05014,IFNA4,P17181_P48551,Type_I_IFNR
1742,CPI-SC08152E49A,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01569_P17181_P48551,P01569,IFNA5,P17181_P48551,Type_I_IFNR
1743,CPI-SC0D85A6C82,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P05013_P17181_P48551,P05013,IFNA6,P17181_P48551,Type_I_IFNR
1744,CPI-SC0FFF2B86F,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01567_P17181_P48551,P01567,IFNA7,P17181_P48551,Type_I_IFNR
1745,CPI-SC0E4586CC9,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P32881_P17181_P48551,P32881,IFNA8,P17181_P48551,Type_I_IFNR
1746,CPI-SC02A19FC2F,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01574_P17181_P48551,P01574,IFNB1,P17181_P48551,Type_I_IFNR
1747,CPI-SC06DAFCB1D,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q86WN2_P17181_P48551,Q86WN2,IFNE,P17181_P48551,Type_I_IFNR
1748,CPI-SC0B0023C1C,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q9P0W0_P17181_P48551,Q9P0W0,IFNK,P17181_P48551,Type_I_IFNR
1749,CPI-SC0C8750C37,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P05000_P17181_P48551,P05000,IFNW1,P17181_P48551,Type_I_IFNR
1750,CPI-SC02DEB4893,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,P01579_P15260_P38484,P01579,IFNG,P15260_P38484,Type_II_IFNR
1751,CPI-SC09F9339AD,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q8IU54_Q08334_Q8IU57,Q8IU54,IFNL1,Q08334_Q8IU57,Type_III_IFNR
1752,CPI-SC00EEE0DC0,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q8IZJ0_Q08334_Q8IU57,Q8IZJ0,IFNL2,Q08334_Q8IU57,Type_III_IFNR
1753,CPI-SC01610499E,PMID:9208871,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q8IZI9_Q08334_Q8IU57,Q8IZI9,IFNL3,Q08334_Q8IU57,Type_III_IFNR
1754,CPI-SC04BFAF330,5t5w;PDB,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interferon,Q8IZI9_Q08334_Q8IU57,Q8IZI9,IFNL3,Q08334_Q8IU57,IL28_receptor
1755,CPI-CC0D8A77C69,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P29459_Q14213_P40189_Q99665,P29459_Q14213,IL35,P40189_Q99665,IL35_receptor
1756,CPI-CC0B5110FC9,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q14213_Q8NEV9_P40189_Q6UWB1,Q14213_Q8NEV9,IL27,P40189_Q6UWB1,IL27_receptor
1757,CPI-SC0104DF8E5,PDB:1j7v_partially,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P22301_Q08334_Q13651,P22301,IL10,Q08334_Q13651,IL10_receptor
1758,CPI-SC0409FF431,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P20809_P40189_Q14626,P20809,IL11,P40189_Q14626,IL11_receptor
1759,CPI-CC025CA2E0D,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P29459_P29460_P42701_Q99665,P29459_P29460,IL12,P42701_Q99665,IL12_receptor
1760,CPI-CC08EF3C145,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P29460_Q9NPF7_P42701_Q5VWK5,P29460_Q9NPF7,IL23,P42701_Q5VWK5,IL23_receptor
1761,CPI-SC0B433D463,3bpo;PDB,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P35225_P24394_P78552,P35225,IL13,P24394_P78552,IL13_receptor
1762,CPI-SC023416061,PDB:3bpn,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P05112_P24394_P78552,P05112,IL4,P24394_P78552,IL13_receptor
1763,CPI-SS066FBE098,PMID:26471366,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P35225_Q14627,P35225,IL13,Q14627,IL13RA2
1764,CPI-SC0C6EBD4D8,Need_expression_of_IL15RA_(Q13261)_in_other_cells._2z3q;PDB_partially,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P40933_P14784_P31785_Q13261,P40933,IL15,P14784_P31785_Q13261,IL15_receptor
1765,CPI-CC06B463FFC,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q16552_Q96PD4_Q8NAC3_Q96F46,Q16552_Q96PD4,IL17_AF,Q8NAC3_Q96F46,IL17_receptor_AC
1766,CPI-SC02A0FA6D4,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q96PD4_Q8NAC3_Q96F46,Q96PD4,IL17F,Q8NAC3_Q96F46,IL17_receptor_AC
1767,CPI-SC0BB896AE4,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9P0M4_Q8NFR9_Q96F46,Q9P0M4,IL17C,Q8NFR9_Q96F46,IL17_receptor_AE
1768,CPI-SC09CC14C07,3wo3;PDB_partially,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q14116_O95256_Q13478,Q14116,IL18,O95256_Q13478,IL18_receptor
1769,CPI-SC04A53DBF4,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9UHD0_Q6UXL0_Q9UHF4,Q9UHD0,IL19,Q6UXL0_Q9UHF4,IL20_receptor_Type_I
1770,CPI-SC011731570,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9NYY1_Q6UXL0_Q9UHF4,Q9NYY1,IL20,Q6UXL0_Q9UHF4,IL20_receptor_Type_I
1771,CPI-SC0BB766C68,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q13007_Q6UXL0_Q9UHF4,Q13007,IL24,Q6UXL0_Q9UHF4,IL20_receptor_Type_I
1772,CPI-SC0A7A5EEB3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P01583_P14778_Q9NPH3,P01583,IL1A,P14778_Q9NPH3,IL1_receptor
1773,CPI-SC0D5A18C2E,4dep;PDB,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P01584_P14778_Q9NPH3,P01584,IL1B,P14778_Q9NPH3,IL1_receptor
1774,CPI-SC06CA2BDAB,1irPDB_partially,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P18510_P14778_Q9NPH3,P18510,IL1RN,P14778_Q9NPH3,IL1_receptor
1775,CPI-SC0629FB330,low_affinity;uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P01583_P27930_Q9NPH3,P01583,IL1A,P27930_Q9NPH3,IL1_receptor_inhibitor
1776,CPI-SC01BC018A0,PDB:3o4o,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P01584_P27930_Q9NPH3,P01584,IL1B,P27930_Q9NPH3,IL1_receptor_inhibitor
1777,CPI-SC0CEE7CCC6,low_affinity,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P18510_P27930_Q9NPH3,P18510,IL1RN,P27930_Q9NPH3,IL1_receptor_inhibitor
1778,CPI-SC038482032,to_check,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q8WWZ1_Q9HB29_Q9NPH3,Q8WWZ1,IL1F10,Q9HB29_Q9NPH3,IL36_receptor
1779,CPI-SC0116DFCC5,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9UHA7_Q9HB29_Q9NPH3,Q9UHA7,IL36A,Q9HB29_Q9NPH3,IL36_receptor
1780,CPI-SC09328ED75,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9NZH7_Q9HB29_Q9NPH3,Q9NZH7,IL36B,Q9HB29_Q9NPH3,IL36_receptor
1781,CPI-SC01F1DB97B,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9NZH8_Q9HB29_Q9NPH3,Q9NZH8,IL36G,Q9HB29_Q9NPH3,IL36_receptor
1782,CPI-SC00798A43E,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9UBH0_Q9HB29_Q9NPH3,Q9UBH0,IL36RN,Q9HB29_Q9NPH3,IL36_receptor
1783,CPI-SS0E12A78EF,Shilts screen - VALIDATED,curated,TRUE,JShilts,Adhesion-Adhesion,Signaling by Interleukin,Q9NPH3_P10586,Q9NPH3,IL1RAP,P10586,PTPRF
1784,CPI-SS0D8DC28C6,PMID:29100073;PMID:34966732,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Q9NT99_P10586,Q9NT99,LRRC4B,P10586,PTPRF
1785,CPI-SS00373B59C,PMID:29100073;PMID:34966732,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Q9HCJ2_P10586,Q9HCJ2,LRRC4C,P10586,PTPRF
1786,CPI-SS0F023190B,PMID:29100073;PMID:34966732,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Q6PJG9_P10586,Q6PJG9,LRFN4,P10586,PTPRF
1787,CPI-SS0CBB9D57D,PMID:29100073;PMID:34966732,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin,Q96NI6_P10586,Q96NI6,LRFN5,P10586,PTPRF
1788,CPI-SC0114881C6,2b5i;PDB,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P60568_P01589_P14784_P31785,P60568,IL2,P01589_P14784_P31785,IL2_receptor_HA
1789,CPI-SC0DE80D39C,3qaz;PDB,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P60568_P14784_P31785,P60568,IL2,P14784_P31785,IL2_receptor_I
1790,CPI-SC0047E083C,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9NYY1_Q6UXL0_Q8N6P7,Q9NYY1,IL20,Q6UXL0_Q8N6P7,IL20_receptor_Type_II
1791,CPI-SC0E9FD5822,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q13007_Q6UXL0_Q8N6P7,Q13007,IL24,Q6UXL0_Q8N6P7,IL20_receptor_Type_II
1792,CPI-SC01684BC2F,3tgPDB:\w+_partially;uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9HBE4_P31785_Q9HBE5,Q9HBE4,IL21,P31785_Q9HBE5,IL21_receptor
1793,CPI-SC052CCA5BF,3dgPDB:$4,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9GZX6_Q08334_Q8N6P7,Q9GZX6,IL22,Q08334_Q8N6P7,IL22_receptor
1794,CPI-SC0E7A581B3,NA_IL17E_called_IL25,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9H293_Q96F46_Q9NRM6,Q9H293,IL25,Q96F46_Q9NRM6,IL17_receptor_AB
1795,CPI-SC0F4F95585,PMID:25421700,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,Q9NPH9_Q08334_Q9UHF4,Q9NPH9,IL26,Q08334_Q9UHF4,IL26_receptor
1796,CPI-SC03898BCD9,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Interleukin,P08700_P26951_P32927,P08700,IL3,P26951_P32927,IL3_receptor
